5.000000
32 32 32
128.000000 128.000000 128.000000
48.000000 48.000000 48.000000
13.751194 474.970756 118.319614
-0.593513 -0.707694 0.383290 12.615252
16950 22 17 16
-0.303039 -0.168009 0.938051 17.624388
17974 22 17 17
0.571982 -0.235339 -0.785781 17.701708
20022 22 17 19
0.265950 -0.928345 0.259705 17.950729
22070 22 17 21
-0.394679 -0.653063 0.646326 18.347429
23094 22 17 22
-0.505686 -0.690576 -0.517095 18.967455
24118 22 17 23
-0.686920 -0.468376 -0.555666 16.533825
25142 22 17 24
-0.995365 0.093878 -0.020850 15.591473
26166 22 17 25
-0.927965 0.252919 -0.273703 14.728642
27190 22 17 26
-0.877087 0.216753 -0.428645 11.850552
28214 22 17 27
-0.669703 0.167693 -0.723448 7.463548
14934 22 18 14
-0.993524 -0.086785 0.073344 12.141406
20054 22 18 19
-0.012983 -0.886443 -0.462656 14.676943
25174 22 18 24
-0.772760 -0.512548 0.374349 13.788036
26198 22 18 25
-0.896674 -0.356521 -0.262428 14.389813
28246 22 18 27
-0.604558 -0.024517 -0.796183 7.689713
13942 22 19 13
-0.683937 -0.454537 0.570637 7.955441
14966 22 19 14
-0.810702 -0.583566 -0.047052 9.692234
26230 22 19 25
-0.938896 -0.338219 -0.063889 12.492210
27254 22 19 26
-0.898637 -0.156030 -0.410009 11.430103
28278 22 19 27
-0.561167 -0.069935 -0.824743 7.479420
22166 22 20 21
-0.989630 0.061076 -0.130008 10.223124
25238 22 20 24
-0.950301 0.304818 -0.063349 12.848207
27286 22 20 26
-0.955921 -0.114869 -0.270222 10.371234
17078 22 21 16
-0.594856 -0.301658 0.745083 5.401302
18102 22 21 17
-0.928632 -0.331298 0.166984 8.434721
21174 22 21 20
-0.998040 -0.046590 0.041788 11.579832
25270 22 21 24
-0.978063 0.068336 -0.196780 14.333714
25302 22 22 24
-0.830865 -0.556474 0.000383 12.733756
27350 22 22 26
-0.860066 0.279626 0.426726 14.052922
28374 22 22 27
-0.695080 0.470462 -0.543626 14.049857
29398 22 22 28
-0.336210 0.369652 -0.866210 9.815783
27382 22 23 26
-0.534339 -0.818787 0.209928 12.152665
13559 23 7 13
0.668365 0.735616 -0.110260 12.891721
12567 23 8 12
0.397832 0.212290 0.892560 14.315795
14615 23 8 14
0.234199 0.138796 -0.962230 11.727139
20759 23 8 20
-0.086531 0.978441 -0.187526 6.874621
14647 23 9 14
-0.048140 0.001894 -0.998839 11.782703
20791 23 9 20
-0.195545 0.773941 -0.602311 13.395277
11607 23 10 11
-0.407151 -0.204730 0.890120 10.789088
12631 23 10 12
-0.735516 -0.045054 0.676008 15.820952
18775 23 10 18
-0.483551 0.536674 0.691491 15.017244
19799 23 10 19
-0.909213 0.413860 -0.045300 18.011087
22871 23 10 22
0.146109 0.595109 -0.790251 7.135036
12663 23 11 12
-0.511885 -0.536653 0.670804 13.360468
13687 23 11 13
-0.886470 -0.458199 0.065002 15.728967
14711 23 11 14
-0.861046 0.330682 -0.386328 14.930832
17783 23 11 17
-0.774672 0.621449 -0.116980 14.608469
18807 23 11 18
-0.789570 -0.296673 0.537183 15.876852
19831 23 11 19
-0.757656 -0.650684 -0.050678 17.243622
21879 23 11 21
0.176066 0.744782 -0.643662 16.268860
22903 23 11 22
0.163614 0.159805 -0.973495 10.367828
16791 23 12 16
-0.689736 -0.135225 -0.711322 17.820152
17815 23 12 17
-0.903485 -0.009921 -0.428505 15.682355
19863 23 12 19
-0.611488 -0.355244 0.707025 16.210638
20887 23 12 20
0.050369 -0.924177 0.378629 17.786283
12727 23 13 12
-0.150825 0.270778 0.950753 14.383596
13751 23 13 13
-0.065139 0.571518 0.818000 18.333889
15799 23 13 15
-0.212595 -0.426188 -0.879299 16.946331
12759 23 14 12
-0.203118 -0.258154 0.944510 14.238519
14807 23 14 14
-0.559795 -0.828625 -0.003198 18.336071
15831 23 14 15
-0.465696 -0.267908 -0.843417 15.397590
22999 23 14 22
-0.109186 0.738391 -0.665475 11.902218
12791 23 15 12
-0.486363 -0.250643 0.837036 12.511855
13815 23 15 13
-0.930949 -0.352498 0.095282 15.131324
15863 23 15 15
-0.631096 -0.438119 -0.640132 13.338132
17911 23 15 17
-0.693442 0.438032 0.572072 14.995804
19959 23 15 19
-0.654086 0.639691 0.403691 16.807924
23031 23 15 22
-0.332749 0.375812 -0.864895 14.713975
24055 23 15 23
-0.405723 0.395652 -0.823923 9.854240
13847 23 16 13
-0.793771 -0.608129 -0.010281 13.525442
17943 23 16 17
-0.424479 0.776535 0.465629 17.700844
19991 23 16 19
0.183964 0.902207 0.390103 18.099352
24087 23 16 23
-0.421104 0.442978 -0.791481 13.071791
13879 23 17 13
-0.509105 -0.858014 0.068006 8.894996
16951 23 17 16
-0.462091 0.177877 0.868810 15.850987
17975 23 17 17
-0.551695 -0.701498 -0.451146 18.675510
20023 23 17 19
-0.222600 -0.965097 0.137972 18.246199
22071 23 17 21
-0.045699 -0.626950 0.777718 17.961662
24119 23 17 23
-0.485172 -0.386066 -0.784577 13.719894
16983 23 18 16
-0.137626 -0.586609 0.798091 14.997923
18007 23 18 17
-0.209656 -0.965151 -0.156617 16.575317
19031 23 18 18
-0.414131 -0.907903 -0.064867 15.971581
20055 23 18 19
-0.010485 -0.927306 -0.374158 15.330870
17015 23 19 16
0.041438 -0.903961 0.425603 9.760034
18039 23 19 17
-0.058001 -0.994866 0.082927 11.481158
19063 23 19 18
-0.149475 -0.979400 -0.135771 11.305773
26231 23 19 25
-0.980646 -0.194324 -0.023907 6.575624
28375 23 22 27
-0.899501 0.418940 -0.124047 10.363348
29399 23 22 28
-0.468777 0.261223 -0.843807 7.465634
27383 23 23 26
-0.744462 -0.600727 0.291381 8.163778
28407 23 23 27
-0.589535 -0.786964 -0.182033 8.644998
13528 24 6 13
0.039509 0.997920 -0.050934 9.981900
14552 24 6 14
-0.049346 0.717196 -0.695122 7.055736
12536 24 7 12
0.096285 0.765723 0.635922 14.123326
13560 24 7 13
-0.336770 0.862556 -0.377603 15.345184
14584 24 7 14
-0.170763 0.305914 -0.936620 10.991220
12568 24 8 12
-0.388156 -0.497640 0.775687 15.064295
14616 24 8 14
-0.338077 -0.100233 -0.935766 11.596376
14648 24 9 14
-0.449582 -0.225835 -0.864219 10.273783
20792 24 9 20
-0.664095 0.733673 -0.143879 10.121188
12632 24 10 12
-0.821019 -0.378240 0.427623 11.422465
13656 24 10 13
-0.919666 -0.312051 -0.238410 12.168238
19800 24 10 19
-0.848010 0.440752 0.294306 13.678051
21848 24 10 21
-0.213385 0.801623 -0.558451 12.116473
15736 24 11 15
-0.621875 0.724180 0.298051 13.122018
16760 24 11 16
-0.724735 0.624753 -0.290590 13.518672
17784 24 11 17
-0.903305 0.210348 -0.373889 10.447604
18808 24 11 18
-0.838405 -0.174317 0.516421 11.209338
19832 24 11 19
-0.888296 -0.188809 0.418666 14.410273
14744 24 12 14
-0.813825 0.429846 0.391050 14.184546
15768 24 12 15
-0.932171 0.180637 0.313733 16.527887
16792 24 12 16
-0.739371 -0.187242 -0.646738 15.197815
20888 24 12 20
-0.753062 0.268726 0.600569 16.800341
21912 24 12 21
-0.070804 -0.515207 -0.854136 17.389833
22936 24 12 22
0.582605 0.084690 -0.808331 13.885097
12728 24 13 12
-0.728586 0.206063 0.653223 10.700428
13752 24 13 13
-0.969049 0.073485 0.235677 14.393240
22968 24 13 22
0.675673 -0.373483 -0.635591 12.459449
12760 24 14 12
-0.802322 -0.302813 0.514376 10.137925
14808 24 14 14
-0.948086 -0.316380 0.032190 13.663759
18904 24 14 18
-0.738713 0.391287 0.548815 12.632745
14840 24 15 14
-0.928854 -0.368239 0.040378 11.184335
15864 24 15 15
-0.740611 -0.365221 -0.564012 9.032717
18936 24 15 18
-0.519821 0.747588 0.413398 15.021845
22008 24 15 21
-0.569606 -0.344324 -0.746318 15.730346
13848 24 16 13
-0.950876 -0.256721 0.173000 8.494616
14872 24 16 14
-0.821563 -0.531107 -0.207267 8.345623
19992 24 16 19
-0.642076 0.498858 -0.582132 17.830513
23064 24 16 22
-0.824063 0.295843 -0.483112 13.332434
13880 24 17 13
-0.692654 -0.718995 0.057237 5.511883
17976 24 17 17
-0.868998 -0.312810 0.383396 15.249494
22072 24 17 21
-0.978324 -0.198934 0.057515 15.644901
23096 24 17 22
-0.873678 -0.189376 -0.448134 14.229273
24120 24 17 23
-0.692116 -0.211998 -0.689951 8.982858
16984 24 18 16
-0.899439 -0.170077 0.402596 11.146619
21080 24 18 20
-0.688988 -0.724688 -0.011067 12.390477
22104 24 18 21
-0.640784 -0.763345 -0.081854 12.394839
23128 24 18 22
-0.558925 -0.682274 -0.471279 10.084503
17016 24 19 16
-0.635550 -0.730206 0.250747 7.638168
18040 24 19 17
-0.747531 -0.661216 -0.063173 8.047437
20088 24 19 19
-0.600477 -0.799330 -0.022332 7.447188
21112 24 19 20
-0.396218 -0.917654 -0.030367 7.277318
22136 24 19 21
-0.353826 -0.909562 -0.217953 6.639328
29400 24 22 28
-0.804117 0.172359 -0.568936 4.296131
12505 25 6 12
-0.577822 0.778805 0.244100 6.550597
13529 25 6 13
-0.725054 0.671474 -0.153034 6.996387
10489 25 7 10
-0.317303 0.253933 0.913694 4.397300
11513 25 7 11
-0.674071 0.441297 0.592356 8.623294
12537 25 7 12
-0.935959 0.328227 0.127465 10.814364
13561 25 7 13
-0.954396 0.185522 -0.233903 10.427087
14585 25 7 14
-0.756717 0.159368 -0.634020 6.886928
13593 25 8 13
-0.963207 -0.138886 -0.230092 10.334440
12601 25 9 12
-0.885395 -0.409056 0.220791 8.753304
13625 25 9 13
-0.931138 -0.302391 -0.203819 8.805872
20825 25 10 20
-0.821198 0.537823 0.190734 9.719817
21849 25 10 21
-0.603650 0.747432 -0.277401 9.584991
19833 25 11 19
-0.861832 0.137915 0.488084 9.473601
20857 25 11 20
-0.923566 0.210418 0.320546 11.693412
15769 25 12 15
-0.975392 0.163742 0.147648 9.331237
16793 25 12 16
-0.925779 0.058201 -0.373558 8.420257
19865 25 12 19
-0.631268 0.361905 0.685949 10.919734
22937 25 12 22
0.379120 0.858596 -0.345081 16.677320
23961 25 12 23
0.736998 0.341480 -0.583288 13.582939
15801 25 13 15
-0.959827 -0.273406 0.063095 8.932458
16825 25 13 16
-0.809163 -0.349493 -0.472344 7.370273
19897 25 13 19
-0.491780 0.100459 0.864905 13.005626
20921 25 13 20
-0.720403 0.627989 0.294363 16.223066
22969 25 13 22
0.431900 -0.872747 -0.227542 15.864386
23993 25 13 23
0.592931 -0.508227 -0.624611 12.706866
14841 25 15 14
-0.970435 -0.220559 0.098029 4.471070
18937 25 15 18
-0.821922 0.469677 0.322253 10.444366
20985 25 15 20
-0.776592 -0.499149 0.384389 14.014963
22009 25 15 21
-0.545480 -0.597521 -0.587725 13.335066
18969 25 16 18
-0.945120 0.136923 0.296649 13.658953
19993 25 16 19
-0.979608 0.030560 -0.198579 13.833230
22041 25 16 21
-0.873161 -0.293500 -0.389162 10.063889
19001 25 17 18
-0.763481 -0.633680 0.124684 11.004837
20025 25 17 19
-0.795353 -0.598250 -0.097526 11.022055
21049 25 17 20
-0.896746 -0.410655 -0.164952 9.798220
22073 25 17 21
-0.953722 -0.224399 -0.200150 8.471274
23962 26 12 23
0.538307 0.626012 -0.564211 17.533073
24986 26 12 24
0.392585 0.005700 -0.919698 13.796866
26010 26 12 25
0.225223 -0.134251 -0.965014 6.717538
20922 26 13 20
-0.808759 0.418137 0.413607 12.881215
25018 26 13 24
0.201608 -0.631265 -0.748905 10.602007
20954 26 14 20
-0.769565 -0.354292 0.531269 12.910323
21978 26 14 21
-0.790415 -0.546337 -0.277055 13.904979
23002 26 14 22
-0.165191 -0.917782 -0.361092 11.954700
20986 26 15 20
-0.768023 -0.560508 0.309794 8.986538
22010 26 15 21
-0.613480 -0.739925 -0.275959 9.170202
22907 27 11 22
-0.157494 0.889269 0.429414 12.186677
23931 27 11 23
-0.371928 0.897859 -0.235625 12.627837
24955 27 11 24
-0.489747 0.685211 -0.539104 9.830012
25979 27 11 25
-0.385889 0.403008 -0.829864 5.129459
22939 27 12 22
-0.755931 -0.016833 0.654435 15.130239
23963 27 12 23
-0.955833 -0.076089 -0.283889 15.426456
24987 27 12 24
-0.731787 -0.087481 -0.675895 12.114525
21947 27 13 21
-0.768808 -0.157882 0.619683 10.934036
25019 27 13 24
-0.535837 -0.558342 -0.633351 9.155801
23003 27 14 22
-0.619266 -0.784654 -0.028770 9.131445
24027 27 14 23
-0.452969 -0.813793 -0.364089 7.689703
22876 28 10 22
-0.244800 0.961369 0.125870 5.012040
22908 28 11 22
-0.802643 0.561519 0.201147 9.568098
23932 28 11 23
-0.819858 0.350397 -0.452830 8.081764
22940 28 12 22
-0.972929 -0.226983 0.043456 10.144943
22909 29 11 22
-0.992221 0.111716 -0.054936 4.461665
